#organ id 	 organ name 	 tissue id 	 tissue name 
UBERON_0002049	vasculature	UBERON_0035551	deep vasculature
UBERON_0002049	vasculature	UBERON_0035552	deep vein
UBERON_0002049	vasculature	UBERON_0035608	dura mater lymph vessel
UBERON_0002049	vasculature	UBERON_0035640	middle vesical artery
UBERON_0002049	vasculature	UBERON_0035655	paraumbilical vein
UBERON_0002049	vasculature	UBERON_0035659	deep facial vein
UBERON_0002049	vasculature	UBERON_0035662	parotid vein
UBERON_0002049	vasculature	UBERON_0035675	anterior facial vein
UBERON_0002049	vasculature	UBERON_0035753	capillary plexus
UBERON_0002049	vasculature	UBERON_0035754	pulmonary capillary plexus
UBERON_0002049	vasculature	UBERON_0035755	systemic capillary plexus
UBERON_0002049	vasculature	UBERON_0035756	capillary network of liver
UBERON_0002049	vasculature	UBERON_0035757	embryonic capillary plexus
UBERON_0002049	vasculature	UBERON_0035758	peritubular capillary plexus of kidney
UBERON_0002049	vasculature	UBERON_0035762	capillary network of kidney
UBERON_0002049	vasculature	UBERON_0035829	right gastroepiploic artery
UBERON_0002049	vasculature	UBERON_0035830	left gastroepiploic artery
UBERON_0002049	vasculature	UBERON_0035965	wall of blood vessel
UBERON_0002049	vasculature	UBERON_0036074	vein of vestibular aqueduct
UBERON_0002049	vasculature	UBERON_0036167	Sattler's layer
UBERON_0002049	vasculature	UBERON_0036168	Haller's layer
UBERON_0002049	vasculature	UBERON_2000039	median axial vein
UBERON_0002049	vasculature	UBERON_2000096	cardinal system
UBERON_0002049	vasculature	UBERON_2000202	efferent portion of pharyngeal arch artery
UBERON_0002049	vasculature	UBERON_2000214	hypobranchial vessel
UBERON_0002049	vasculature	UBERON_2000484	celiacomesenteric artery
UBERON_0002049	vasculature	UBERON_2000666	filamental artery
UBERON_0002049	vasculature	UBERON_2000673	hypobranchial artery
UBERON_0002049	vasculature	UBERON_2000677	segmental intercostal artery
UBERON_0002049	vasculature	UBERON_2000716	afferent portion of pharyngeal arch artery
UBERON_0002049	vasculature	UBERON_2001051	caudal division of the internal carotid artery
UBERON_0002049	vasculature	UBERON_2001052	primordial hindbrain channel
UBERON_0002049	vasculature	UBERON_2001053	future internal carotid artery
UBERON_0002049	vasculature	UBERON_2001054	lateral dorsal aorta
UBERON_0002049	vasculature	UBERON_2001059	cranial division of the internal carotid artery
UBERON_0002049	vasculature	UBERON_2001062	presumptive mesencephalic artery
UBERON_0002049	vasculature	UBERON_2001063	posterior caudal vein
UBERON_0002049	vasculature	UBERON_2001073	axial vasculature
UBERON_0002049	vasculature	UBERON_2001286	caudal vein plexus
UBERON_0002049	vasculature	UBERON_2001857	hyoidean artery
UBERON_0002049	vasculature	UBERON_2001975	suprabranchial artery
UBERON_0002049	vasculature	UBERON_2005000	basal communicating artery
UBERON_0002049	vasculature	UBERON_2005010	mid cerebral vein
UBERON_0002049	vasculature	UBERON_2005011	pseudobranchial artery
UBERON_0002049	vasculature	UBERON_2005012	afferent filamental artery
UBERON_0002049	vasculature	UBERON_2005013	concurrent branch afferent branchial artery
UBERON_0002049	vasculature	UBERON_2005014	recurrent branch afferent branchial artery
UBERON_0002049	vasculature	UBERON_2005015	afferent lamellar arteriole
UBERON_0002049	vasculature	UBERON_2005017	primordial midbrain channel
UBERON_0002049	vasculature	UBERON_2005018	efferent filamental artery
UBERON_0002049	vasculature	UBERON_2005019	efferent lamellar arteriole
UBERON_0002049	vasculature	UBERON_2005020	central artery
UBERON_0002049	vasculature	UBERON_2005021	cerebellar central artery
UBERON_0002049	vasculature	UBERON_2005022	opercular artery
UBERON_0002049	vasculature	UBERON_2005025	dorsal longitudinal anastomotic vessel
UBERON_0002049	vasculature	UBERON_2005026	primary head sinus
UBERON_0002049	vasculature	UBERON_2005027	posterior cerebral vein
UBERON_0002049	vasculature	UBERON_2005030	dorsal ciliary vein
UBERON_0002049	vasculature	UBERON_2005031	dorsal longitudinal vein
UBERON_0002049	vasculature	UBERON_2005032	optic vein
UBERON_0002049	vasculature	UBERON_2005034	parachordal vessel
UBERON_0002049	vasculature	UBERON_2005036	supraintestinal artery
UBERON_0002049	vasculature	UBERON_2005038	supraintestinal vein
UBERON_0002049	vasculature	UBERON_2005044	optic artery
UBERON_0002049	vasculature	UBERON_2005048	primitive prosencephalic artery
UBERON_0002049	vasculature	UBERON_2005049	prosencephalic artery
UBERON_0002049	vasculature	UBERON_2005050	palatocerebral artery
UBERON_0002049	vasculature	UBERON_2005051	communicating vessel palatocerebral artery
UBERON_0002049	vasculature	UBERON_2005052	anterior mesencephalic central artery
UBERON_0002049	vasculature	UBERON_2005053	nasal ciliary artery
UBERON_0002049	vasculature	UBERON_2005054	inner optic circle
UBERON_0002049	vasculature	UBERON_2005055	median palatocerebral vein
UBERON_0002049	vasculature	UBERON_2005056	palatocerebral vein
UBERON_0002049	vasculature	UBERON_2005078	middle mesencephalic central artery
UBERON_0002049	vasculature	UBERON_2005079	posterior mesencephalic central artery
UBERON_0002049	vasculature	UBERON_2005080	anterior mesenteric artery
UBERON_0002049	vasculature	UBERON_2005082	dorsal branch nasal ciliary artery
UBERON_0002049	vasculature	UBERON_2005083	ventral branch nasal ciliary artery
UBERON_0002049	vasculature	UBERON_2005084	metencephalic artery
UBERON_0002049	vasculature	UBERON_2005085	nasal artery
UBERON_0002049	vasculature	UBERON_2005087	pectoral vein
UBERON_0002049	vasculature	UBERON_2005088	posterior mesenteric artery
UBERON_0002049	vasculature	UBERON_2005089	swim bladder artery
UBERON_0002049	vasculature	UBERON_2005093	nasal vein
UBERON_0002049	vasculature	UBERON_2005097	caudal fin vasculature
UBERON_0002049	vasculature	UBERON_2005098	central ray artery
UBERON_0002049	vasculature	UBERON_2005099	ray vein
UBERON_0002049	vasculature	UBERON_2005100	intervessel commissure
UBERON_0002049	vasculature	UBERON_2005101	interray vessel
UBERON_0002049	vasculature	UBERON_2005106	longitudinal lateral lymphatic vessel
UBERON_0002049	vasculature	UBERON_2005219	choroid plexus vascular circuit
UBERON_0002049	vasculature	UBERON_2005248	trans-choroid plexus branch
UBERON_0002049	vasculature	UBERON_2005259	continuous capillary
UBERON_0002049	vasculature	UBERON_2005260	fenestrated capillary
UBERON_0002049	vasculature	UBERON_2005295	axial blood vessel
UBERON_0002049	vasculature	UBERON_2005303	caudal fin lymph vessel
UBERON_0002049	vasculature	UBERON_2005304	caudal fin blood vessel
UBERON_0002049	vasculature	UBERON_2005319	intersegmental lymph vessel
UBERON_0002049	vasculature	UBERON_2005320	dorsal longitudinal lymphatic vessel
UBERON_0002049	vasculature	UBERON_3010200	vasculature of respiratory integument
UBERON_0002049	vasculature	UBERON_3010224	vertebral
UBERON_0002049	vasculature	UBERON_3010404	capillary system of liver
UBERON_0002049	vasculature	UBERON_3010413	left channel of ventral aorta
UBERON_0002049	vasculature	UBERON_3010417	posterior palatine artery
UBERON_0002049	vasculature	UBERON_3010423	larval aorta
UBERON_0002049	vasculature	UBERON_3010424	right channel of ventral aorta
UBERON_0002049	vasculature	UBERON_3010489	muscular artery
UBERON_0002049	vasculature	UBERON_3010494	lateral pretrosal artery
UBERON_0002049	vasculature	UBERON_3010496	mandibular artery
UBERON_0002049	vasculature	UBERON_3010498	cutaneus artery
UBERON_0002049	vasculature	UBERON_3010499	coeliaco-mesenteric artery
UBERON_0002049	vasculature	UBERON_3010500	gastrico-linealis
UBERON_0002049	vasculature	UBERON_3010501	duodeno-pancreatic artery
UBERON_0002049	vasculature	UBERON_3010502	duodeno-hepatic artery
UBERON_0002049	vasculature	UBERON_3010503	oviduct artery
UBERON_0002049	vasculature	UBERON_3010506	postcaval vein
UBERON_0002049	vasculature	UBERON_3010507	precaval vein
UBERON_0002049	vasculature	UBERON_3010515	lateral vein
UBERON_0002049	vasculature	UBERON_3010516	cutaneus magnus
UBERON_0002049	vasculature	UBERON_3010517	ventral abdominal vein
UBERON_0002049	vasculature	UBERON_3010519	Jacobson's vein
UBERON_0002049	vasculature	UBERON_3010520	oviducal vein
UBERON_0002106	spleen	UBERON_0001248	hilum of spleen
UBERON_0002106	spleen	UBERON_0001249	spleen lymphoid follicle
UBERON_0002106	spleen	UBERON_0001250	red pulp of spleen
UBERON_0002106	spleen	UBERON_0001251	marginal zone of spleen
UBERON_0002106	spleen	UBERON_0001265	trabecula of spleen
UBERON_0002106	spleen	UBERON_0001266	splenic cord
UBERON_0002106	spleen	UBERON_0001959	white pulp of spleen
UBERON_0002106	spleen	UBERON_0001960	periarterial lymphatic sheath
UBERON_0002106	spleen	UBERON_0002106	spleen
UBERON_0002106	spleen	UBERON_0003910	splenic sinusoid
UBERON_0002106	spleen	UBERON_0004041	spleen primary B follicle
UBERON_0002106	spleen	UBERON_0004042	spleen secondary B follicle
UBERON_0002106	spleen	UBERON_0004238	spleen smooth muscle
UBERON_0002106	spleen	UBERON_0004641	spleen capsule
UBERON_0002106	spleen	UBERON_0005196	spleen germinal center
UBERON_0002106	spleen	UBERON_0005353	spleen perifollicular zone
UBERON_0002106	spleen	UBERON_0009967	spleen venous sinus
UBERON_0002106	spleen	UBERON_0010174	Schweigger-Seidel sheath
UBERON_0002106	spleen	UBERON_0010398	spleen marginal sinus
UBERON_0002106	spleen	UBERON_0010399	spleen trabecular artery
UBERON_0002106	spleen	UBERON_0010400	spleen trabecular vein
UBERON_0002106	spleen	UBERON_0010401	spleen central arteriole
UBERON_0002106	spleen	UBERON_0010421	spleen B cell corona
UBERON_0002106	spleen	UBERON_0010756	spleen follicular dendritic cell network
UBERON_0002106	spleen	UBERON_0013132	penicillar arteriole
UBERON_0002106	spleen	UBERON_0022292	splenic arteriole
UBERON_0002106	spleen	UBERON_1000023	spleen pulp
UBERON_0002106	spleen	UBERON_1000024	parenchyma of spleen
UBERON_0002107	liver	UBERON_0001113	lobe of liver
UBERON_0002107	liver	UBERON_0001114	right lobe of liver
UBERON_0002107	liver	UBERON_0001115	left lobe of liver
UBERON_0002107	liver	UBERON_0001116	quadrate lobe of liver
UBERON_0002107	liver	UBERON_0001117	caudate lobe of liver
UBERON_0002107	liver	UBERON_0001143	hepatic vein
UBERON_0002107	liver	UBERON_0001149	bare area of liver
UBERON_0002107	liver	UBERON_0001171	portal lobule
UBERON_0002107	liver	UBERON_0001172	hepatic acinus
UBERON_0002107	liver	UBERON_0001246	interlobular bile duct
UBERON_0002107	liver	UBERON_0001247	falciform ligament
UBERON_0002107	liver	UBERON_0001279	portal triad
UBERON_0002107	liver	UBERON_0001280	liver parenchyma
UBERON_0002107	liver	UBERON_0001281	hepatic sinusoid
UBERON_0002107	liver	UBERON_0001282	intralobular bile duct
UBERON_0002107	liver	UBERON_0001283	bile canaliculus
UBERON_0002107	liver	UBERON_0002107	liver
UBERON_0002107	liver	UBERON_0003704	intrahepatic bile duct
UBERON_0002107	liver	UBERON_0004058	biliary ductule
UBERON_0002107	liver	UBERON_0004647	liver lobule
UBERON_0002107	liver	UBERON_0004823	intrahepatic bile duct epithelium
UBERON_0002107	liver	UBERON_0005050	liver papillary process
UBERON_0002107	liver	UBERON_0005221	liver right lobe parenchyma
UBERON_0002107	liver	UBERON_0005222	liver left lobe parenchyma
UBERON_0002107	liver	UBERON_0005452	hepatic cord
UBERON_0002107	liver	UBERON_0005605	intrahepatic part of hepatic duct
UBERON_0002107	liver	UBERON_0006588	round ligament of liver
UBERON_0002107	liver	UBERON_0006727	liver left lateral lobe
UBERON_0002107	liver	UBERON_0006728	liver left medial lobe
UBERON_0002107	liver	UBERON_0006729	liver perisinusoidal space
UBERON_0002107	liver	UBERON_0006841	central vein of liver
UBERON_0002107	liver	UBERON_0006877	vasculature of liver
UBERON_0002107	liver	UBERON_0009548	hepatic sinusoid of left of lobe of liver
UBERON_0002107	liver	UBERON_0009549	hepatic sinusoid of right of lobe of liver
UBERON_0002107	liver	UBERON_0010183	liver trabecula
UBERON_0002107	liver	UBERON_0010704	parenchyma of quadrate lobe of liver
UBERON_0002107	liver	UBERON_0010706	parenchyma of caudate lobe of liver
UBERON_0002107	liver	UBERON_0011737	caudate lobe hepatic sinusoids
UBERON_0002107	liver	UBERON_0011738	quadrate lobe hepatic sinusoids
UBERON_0002107	liver	UBERON_0011955	left hepatic vein
UBERON_0002107	liver	UBERON_0011956	right hepatic vein
UBERON_0002107	liver	UBERON_0011957	middle hepatic vein
UBERON_0002107	liver	UBERON_0013138	coronary ligament of liver
UBERON_0002107	liver	UBERON_0013139	ligament of liver
UBERON_0002107	liver	UBERON_0014400	hepatic sinusoidal space
UBERON_0002107	liver	UBERON_0014779	liver reticuloendothelial system
UBERON_0002107	liver	UBERON_0015142	falciform fat
UBERON_0002107	liver	UBERON_0015455	accessory hepatic vein
UBERON_0002107	liver	UBERON_0015481	left hepatic artery
UBERON_0002107	liver	UBERON_0015482	right hepatic artery
UBERON_0002107	liver	UBERON_0015796	liver blood vessel
UBERON_0002107	liver	UBERON_0016478	liver stroma
UBERON_0002107	liver	UBERON_0016480	interlobular stroma of liver
UBERON_0002107	liver	UBERON_0016890	intrahepatic branch of portal vein
UBERON_0002107	liver	UBERON_0035444	triangular ligament of liver
UBERON_0002107	liver	UBERON_0035756	capillary network of liver
UBERON_0002107	liver	UBERON_2005174	ventral liver lobe
UBERON_0002107	liver	UBERON_3010404	capillary system of liver
UBERON_0002113	kidney	UBERON_0000074	renal glomerulus
UBERON_0002113	kidney	UBERON_0000080	mesonephros
UBERON_0002113	kidney	UBERON_0000081	metanephros
UBERON_0002113	kidney	UBERON_0000082	adult mammalian kidney
UBERON_0002113	kidney	UBERON_0000083	mesonephric tubule
UBERON_0002113	kidney	UBERON_0000084	ureteric bud
UBERON_0002113	kidney	UBERON_0000362	renal medulla
UBERON_0002113	kidney	UBERON_0001224	renal pelvis
UBERON_0002113	kidney	UBERON_0001225	cortex of kidney
UBERON_0002113	kidney	UBERON_0001226	major calyx
UBERON_0002113	kidney	UBERON_0001227	minor calyx
UBERON_0002113	kidney	UBERON_0001228	renal papilla
UBERON_0002113	kidney	UBERON_0001229	renal corpuscle
UBERON_0002113	kidney	UBERON_0001230	glomerular capsule
UBERON_0002113	kidney	UBERON_0001231	nephron tubule
UBERON_0002113	kidney	UBERON_0001232	collecting duct of renal tubule
UBERON_0002113	kidney	UBERON_0001284	renal column
UBERON_0002113	kidney	UBERON_0001285	nephron
UBERON_0002113	kidney	UBERON_0001286	Bowman's space
UBERON_0002113	kidney	UBERON_0001287	proximal convoluted tubule
UBERON_0002113	kidney	UBERON_0001288	loop of Henle
UBERON_0002113	kidney	UBERON_0001289	descending limb of loop of Henle
UBERON_0002113	kidney	UBERON_0001290	proximal straight tubule
UBERON_0002113	kidney	UBERON_0001291	thick ascending limb of loop of Henle
UBERON_0002113	kidney	UBERON_0001292	distal convoluted tubule
UBERON_0002113	kidney	UBERON_0001293	outer medulla of kidney
UBERON_0002113	kidney	UBERON_0001294	inner medulla of kidney
UBERON_0002113	kidney	UBERON_0001552	kidney arcuate artery
UBERON_0002113	kidney	UBERON_0002113	kidney
UBERON_0002113	kidney	UBERON_0002120	pronephros
UBERON_0002113	kidney	UBERON_0002189	outer cortex of kidney
UBERON_0002113	kidney	UBERON_0002303	juxtaglomerular apparatus
UBERON_0002113	kidney	UBERON_0002319	mesangium
UBERON_0002113	kidney	UBERON_0002320	glomerular mesangium
UBERON_0002113	kidney	UBERON_0002321	extraglomerular mesangium
UBERON_0002113	kidney	UBERON_0002335	macula densa
UBERON_0002113	kidney	UBERON_0003060	pronephric duct
UBERON_0002113	kidney	UBERON_0003074	mesonephric duct
UBERON_0002113	kidney	UBERON_0003455	inner renal medulla loop of Henle
UBERON_0002113	kidney	UBERON_0003517	kidney blood vessel
UBERON_0002113	kidney	UBERON_0003527	kidney capillary
UBERON_0002113	kidney	UBERON_0003546	distal convoluted tubule macula densa
UBERON_0002113	kidney	UBERON_0003644	kidney arterial blood vessel
UBERON_0002113	kidney	UBERON_0004100	renal collecting system
UBERON_0002113	kidney	UBERON_0004134	proximal tubule
UBERON_0002113	kidney	UBERON_0004135	distal tubule
UBERON_0002113	kidney	UBERON_0004136	intermediate tubule
UBERON_0002113	kidney	UBERON_0004188	glomerular epithelium
UBERON_0002113	kidney	UBERON_0004189	glomerular endothelium
UBERON_0002113	kidney	UBERON_0004190	renal glomerulus vasculature
UBERON_0002113	kidney	UBERON_0004193	loop of Henle ascending limb thin segment
UBERON_0002113	kidney	UBERON_0004194	long nephron
UBERON_0002113	kidney	UBERON_0004195	short nephron
UBERON_0002113	kidney	UBERON_0004196	proximal convoluted tubule segment 1
UBERON_0002113	kidney	UBERON_0004197	proximal convoluted tubule segment 2
UBERON_0002113	kidney	UBERON_0004198	comma-shaped body
UBERON_0002113	kidney	UBERON_0004199	S-shaped body
UBERON_0002113	kidney	UBERON_0004200	kidney pyramid
UBERON_0002113	kidney	UBERON_0004201	kidney outer medulla inner stripe
UBERON_0002113	kidney	UBERON_0004202	kidney outer medulla outer stripe
UBERON_0002113	kidney	UBERON_0004203	cortical collecting duct
UBERON_0002113	kidney	UBERON_0004204	outer medullary collecting duct
